machine_configuration,use_buffer,write_buffer_bytes,connection_type,read_buffer_bytes,duration_sec,num_syscalls,short_reads,throughput (MiB/s)
gcp_amd_remote,true,262144,TCP,32768,2.595223492,112906,10233,1336.6
gcp_amd_remote,true,262144,TCP,65536,1.7370433809999999,44596,6628,1575.9
gcp_amd_remote,true,262144,TCP,131072,2.205685494,30578,10361,1586.4
gcp_amd_remote,true,262144,TCP,262144,1.776892148,15110,12541,1534.3
gcp_amd_remote,true,262144,TCP,524288,1.809780345,14618,14505,1482.5
gcp_amd_remote,true,262144,TCP,1048576,2.00074276,14332,14331,1024.1
gcp_amd_remote,true,262144,TCP,2097152,1.546306316,12014,12014,1252.5
gcp_amd_remote,true,262144,TCP,4194304,1.723795332,12358,12358,1152.7
gcp_amd_remote,true,262144,TCP,8388608,2.117243661,16673,16673,1087.1
gcp_amd_remote,true,262144,TCP,16777216,1.8610938510000001,15344,15344,1342.9
gcp_amd_remote,true,524288,unix,1,1.665440597,6756756,0,3.9
gcp_amd_remote,true,524288,unix,2,2.078284674,8227067,0,7.6
gcp_amd_remote,true,524288,unix,4,1.9823026609999999,7971304,0,15.3
gcp_amd_remote,true,524288,unix,8,2.054140066,8343763,0,31
gcp_amd_remote,true,524288,unix,16,2.084410504,8196722,0,60
gcp_amd_remote,true,524288,unix,32,2.029576888,7880221,0,118.5
gcp_amd_remote,true,524288,unix,64,2.12838373,7927072,1,227.3
gcp_amd_remote,true,524288,unix,128,2.385945979,7955457,15,407
gcp_amd_remote,true,524288,unix,256,2.771664549,7849354,119,691.4
gcp_amd_remote,true,524288,unix,512,2.8377880319999997,6275605,219,1079.8
gcp_amd_remote,true,524288,unix,1024,3.488519221,5266106,346,1474.1
gcp_amd_remote,true,524288,unix,2048,5.195500774,4915406,620,1847.7
gcp_amd_remote,true,524288,unix,4096,5.763781939,2913120,1373,1973.8
gcp_amd_remote,true,524288,unix,8192,6.344748813,1716583,1898,2112.6
gcp_amd_remote,true,524288,unix,16384,3.047880406,439938,882,2253.1
gcp_amd_remote,true,524288,unix,32768,6.193937744,417679,3908,2098.1
gcp_amd_remote,true,524288,unix,65536,4.935267266,166129,15790,2070.3
gcp_amd_remote,true,524288,unix,131072,7.247399931,153139,65633,2232
gcp_amd_remote,true,524288,unix,262144,3.122394501,29984,29586,2055.3
gcp_amd_remote,true,524288,unix,524288,2.944739985,28761,28641,2102.6
gcp_amd_remote,true,524288,unix,1048576,8.12389008,83745,83735,2217.2
gcp_amd_remote,true,524288,unix,2097152,8.277011848,83468,83466,2170
gcp_amd_remote,true,524288,unix,4194304,5.519884899,58484,58484,2278.2
gcp_amd_remote,true,524288,unix,8388608,8.069104885,83734,83734,2229.8
gcp_amd_remote,true,524288,unix,16777216,4.956873844,52946,52946,2298.4
gcp_amd_remote,true,524288,TCP,1,2.164321716,7265065,0,3.2
gcp_amd_remote,true,524288,TCP,2,2.072717794,6844627,1,6.3
gcp_amd_remote,true,524288,TCP,4,2.089065484,6644519,1,12.1
gcp_amd_remote,true,524288,TCP,8,2.219330673,6529334,1,22.4
gcp_amd_remote,true,524288,TCP,16,2.241989851,6193869,0,42.2
gcp_amd_remote,true,524288,TCP,32,1.937180965,5094244,0,80.3
gcp_amd_remote,true,524288,TCP,64,1.8724924299999999,4072491,0,132.7
gcp_amd_remote,true,524288,TCP,128,2.182105576,4116074,0,230.3
gcp_amd_remote,true,524288,TCP,256,1.986942001,3284073,0,403.5
gcp_amd_remote,true,524288,TCP,512,1.87238282,2590676,4,675.6
gcp_amd_remote,true,524288,TCP,1024,1.985187551,2190101,0,1077.4
gcp_amd_remote,true,524288,TCP,2048,1.699862055,1201490,0,1380.5
gcp_amd_remote,true,524288,TCP,4096,2.453860224,847129,3927,1345.7
gcp_amd_remote,true,524288,TCP,8192,2.701211594,389354,9389,1116.6
gcp_amd_remote,true,524288,TCP,16384,2.293441607,154723,10273,1037.1
gcp_amd_remote,true,524288,TCP,32768,2.411909017,109316,9870,1394.9
gcp_amd_remote,true,524288,TCP,65536,1.457543953,32817,7413,1377.7
gcp_amd_remote,true,524288,TCP,131072,2.390320109,30270,13216,1411.1
gcp_amd_remote,true,524288,TCP,262144,2.147935358,17488,16097,1285.4
gcp_amd_remote,true,524288,TCP,524288,1.63735739,12074,12042,1145.2
gcp_amd_remote,true,524288,TCP,1048576,3.280607688,23176,23176,997.2
gcp_amd_remote,true,524288,TCP,2097152,1.7848617070000001,12526,12526,1108.1
gcp_amd_remote,true,524288,TCP,4194304,2.75891069,18647,18647,1038.3
gcp_amd_remote,true,524288,TCP,8388608,2.666826737,16745,16745,974.1
gcp_amd_remote,true,524288,TCP,16777216,2.347520752,17057,17057,1129.4
gcp_amd_remote,true,1048576,unix,1,1.567426355,6369426,0,3.9
gcp_amd_remote,true,1048576,unix,2,2.097559302,8445946,0,7.7
gcp_amd_remote,true,1048576,unix,4,1.9085417169999999,7861635,0,15.7
gcp_amd_remote,true,1048576,unix,8,1.980811562,8186656,0,31.5
gcp_amd_remote,true,1048576,unix,16,2.068035074,8326395,0,61.4
gcp_amd_remote,true,1048576,unix,32,2.148837138,8470629,0,120.3
gcp_amd_remote,true,1048576,unix,64,2.24381362,8406894,0,228.7
gcp_amd_remote,true,1048576,unix,128,2.360337592,7930225,19,410.1
gcp_amd_remote,true,1048576,unix,256,2.49220615,7027490,164,688.4
gcp_amd_remote,true,1048576,unix,512,3.372192071,7334248,353,1061.9
gcp_amd_remote,true,1048576,unix,1024,3.8032651360000003,5616727,654,1442.1
gcp_amd_remote,true,1048576,unix,2048,3.612797501,3417368,644,1847.3
gcp_amd_remote,true,1048576,unix,4096,2.25446787,1039646,938,1800.6
gcp_amd_remote,true,1048576,unix,8192,3.108230331,847965,1012,2130.2
gcp_amd_remote,true,1048576,unix,16384,2.724635472,386961,909,2216.6
gcp_amd_remote,true,1048576,unix,32768,2.00677642,145515,653,2261.1
gcp_amd_remote,true,1048576,unix,65536,3.056775215,113273,18227,2247.3
gcp_amd_remote,true,1048576,unix,131072,4.274597488,97357,44762,2343.8
gcp_amd_remote,true,1048576,unix,262144,4.824575124,51368,49508,2260.1
gcp_amd_remote,true,1048576,unix,524288,4.226479632,42812,42640,2187.5
gcp_amd_remote,true,1048576,unix,1048576,3.635689109,35236,35171,2093.9
gcp_amd_remote,true,1048576,unix,2097152,7.768279879,78486,78484,2179.7
gcp_amd_remote,true,1048576,unix,4194304,8.517824289,83963,83963,2133.7
gcp_amd_remote,true,1048576,unix,8388608,4.765667799,47791,47791,2163.7
gcp_amd_remote,true,1048576,unix,16777216,5.660745477,56682,56682,2166.3
gcp_amd_remote,true,1048576,TCP,1,2.12728216,7153075,0,3.2
gcp_amd_remote,true,1048576,TCP,2,2.047172996,6745363,1,6.3
gcp_amd_remote,true,1048576,TCP,4,2.029704608,6430868,0,12.1
gcp_amd_remote,true,1048576,TCP,8,2.229746151,6602840,1,22.6
gcp_amd_remote,true,1048576,TCP,32,2.024917098,4621073,1,69.6
gcp_amd_remote,true,1048576,TCP,64,2.051573046,4242682,0,126.2
gcp_amd_remote,true,1048576,TCP,128,2.088144133,3744618,0,218.9
gcp_amd_remote,true,1048576,TCP,256,2.25605336,3577818,0,387.2
gcp_amd_remote,true,1048576,TCP,512,1.8519431320000002,2494702,7,657.7
gcp_amd_remote,true,1048576,TCP,1024,2.12241655,2203614,0,1013.9
gcp_amd_remote,true,1048576,TCP,2048,1.87106066,1225566,0,1279.3
gcp_amd_remote,true,1048576,TCP,4096,2.179134896,837205,103,1500.7
gcp_amd_remote,true,1048576,TCP,8192,2.089167503,432943,639,1618.1
gcp_amd_remote,true,1048576,TCP,16384,2.086777063,205713,3446,1532.2
gcp_amd_remote,true,1048576,TCP,32768,1.914527837,86669,6943,1393.5
gcp_amd_remote,true,1048576,TCP,65536,1.49970458,31383,5051,1283
gcp_amd_remote,true,1048576,TCP,131072,2.029285998,24953,6744,1427.5
gcp_amd_remote,true,1048576,TCP,262144,1.474388121,11049,8662,1310.7
gcp_amd_remote,true,1048576,TCP,524288,2.040845107,15189,14898,1475.9
gcp_amd_remote,true,1048576,TCP,1048576,1.8050330159999999,11840,11828,1002
gcp_amd_remote,true,1048576,TCP,2097152,1.8905821189999998,12315,12307,1074.2
gcp_amd_remote,true,1048576,TCP,4194304,1.9324183860000002,11757,11757,1022.7
gcp_amd_remote,true,1048576,TCP,8388608,2.037624797,12590,12590,991.1
gcp_amd_remote,true,1048576,TCP,16777216,1.8776763600000002,15392,15392,1148.5
gcp_amd_remote,true,2097152,unix,1,1.937000375,7785130,0,3.8
gcp_amd_remote,true,2097152,unix,2,2.093441163,8396306,0,7.6
gcp_amd_remote,true,2097152,unix,4,2.014569909,8179625,0,15.5
gcp_amd_remote,true,2097152,unix,8,1.75135146,7119972,0,31
gcp_amd_remote,true,2097152,unix,16,2.052009146,8169935,0,60.8
gcp_amd_remote,true,2097152,unix,32,2.153360968,8382230,0,118.8
gcp_amd_remote,true,2097152,unix,64,2.261705919,8302201,1,224
gcp_amd_remote,true,2097152,unix,128,2.224603063,7369203,11,404.4
gcp_amd_remote,true,2097152,unix,256,2.803702536,7818679,135,680.8
gcp_amd_remote,true,2097152,unix,512,3.291542407,7072257,235,1049.1
gcp_amd_remote,true,2097152,unix,1024,3.601607082,5327820,325,1444.6
gcp_amd_remote,true,2097152,unix,2048,4.145240579,3832421,535,1805.6
gcp_amd_remote,true,2097152,unix,4096,5.719516583,2909557,828,1986.8
gcp_amd_remote,true,2097152,unix,8192,4.700969124,1307730,771,2172.7
gcp_amd_remote,true,2097152,unix,16384,6.598331692,921102,1267,2179.7
gcp_amd_remote,true,2097152,unix,32768,6.112506572,432644,1175,2209
gcp_amd_remote,true,2097152,unix,65536,2.632005279,91831,11698,2129
gcp_amd_remote,true,2097152,unix,131072,2.49984635,52602,24925,2129
gcp_amd_remote,true,2097152,unix,262144,6.37450244,67998,66599,2210.1
gcp_amd_remote,true,2097152,unix,524288,6.555294087,69738,69423,2231.9
gcp_amd_remote,true,2097152,unix,1048576,3.969936742,42005,41920,2212.3
gcp_amd_remote,true,2097152,unix,2097152,2.329713544,23872,23864,2164.8
gcp_amd_remote,true,2097152,unix,4194304,4.836009563,49651,49651,2147.3
gcp_amd_remote,true,2097152,unix,8388608,3.955748543,41458,41458,2219.2
gcp_amd_remote,true,2097152,unix,16777216,3.141904089,33420,33420,2235.2
gcp_amd_remote,true,2097152,TCP,1,2.166023576,7097232,0,3.1
gcp_amd_remote,true,2097152,TCP,2,2.008392189,6516781,0,6.2
gcp_amd_remote,true,2097152,TCP,4,2.139077629,6729476,1,12
gcp_amd_remote,true,2097152,TCP,8,2.190074314,6591959,1,23
gcp_amd_remote,true,2097152,TCP,16,2.199025874,6441017,1,44.7
gcp_amd_remote,true,2097152,TCP,32,1.9599740030000001,5825809,1,90.7
gcp_amd_remote,true,2097152,TCP,64,1.993643971,5924172,1,181.4
gcp_amd_remote,true,2097152,TCP,128,2.021502848,5339029,0,322.4
gcp_amd_remote,true,2097152,TCP,256,1.9505073739999998,4527961,0,566.8
gcp_amd_remote,true,2097152,TCP,512,2.017278299,3660993,0,886.1
gcp_amd_remote,true,2097152,TCP,1024,1.99993106,2590674,0,1265
gcp_amd_remote,true,2097152,TCP,2048,1.9193055270000001,1624713,35,1653.3
gcp_amd_remote,true,2097152,TCP,4096,2.286333097,975318,1596,1665.1
gcp_amd_remote,true,2097152,TCP,8192,2.270406408,488896,3820,1677.4
gcp_amd_remote,true,2097152,TCP,16384,2.299890826,251820,3445,1704.7
gcp_amd_remote,true,2097152,TCP,32768,2.275805518,135655,3446,1850.9
gcp_amd_remote,true,2097152,TCP,65536,1.9308346859999999,56534,5557,1803.8
gcp_amd_remote,true,2097152,TCP,131072,2.283539448,35130,5458,1837.7
gcp_amd_remote,true,2097152,TCP,262144,2.276161578,19346,10306,1709.7
gcp_amd_remote,true,2097152,TCP,524288,2.045240906,14985,13960,1815.9
gcp_amd_remote,true,2097152,TCP,1048576,2.112015811,15933,15926,1361.5
gcp_amd_remote,true,2097152,TCP,2097152,2.5388493370000003,18327,18327,1440.3
gcp_amd_remote,true,2097152,TCP,4194304,1.645265158,12494,12494,1430.8
gcp_amd_remote,true,2097152,TCP,8388608,2.011209859,14619,14619,1266.4
gcp_amd_remote,true,2097152,TCP,16777216,2.062494495,16110,16110,1264
gcp_amd_remote,true,4194304,unix,1,1.656568337,6565988,0,3.8
gcp_amd_remote,true,4194304,unix,2,2.020944559,7955449,0,7.5
gcp_amd_remote,true,4194304,unix,4,1.986713991,8025682,0,15.4
gcp_amd_remote,true,4194304,unix,8,2.040500127,8257639,0,30.9
gcp_amd_remote,true,4194304,unix,16,2.050445546,8113591,0,60.4
gcp_amd_remote,true,4194304,unix,32,2.033001388,7883327,1,118.3
gcp_amd_remote,true,4194304,unix,64,1.8680410699999999,6823843,0,223
gcp_amd_remote,true,4194304,unix,128,2.558344335,7724997,12,368.6
gcp_amd_remote,true,4194304,unix,256,2.290624566,5491519,61,585.3
gcp_amd_remote,true,4194304,unix,512,3.337076384,6698032,220,980
gcp_amd_remote,true,4194304,unix,1024,3.99367494,5412966,206,1323.6
gcp_amd_remote,true,4194304,unix,2048,2.677079326,2074859,329,1513.6
gcp_amd_remote,true,4194304,unix,4096,3.144376639,1444397,522,1794.1
gcp_amd_remote,true,4194304,unix,8192,4.868617317,1288470,628,2067.1
gcp_amd_remote,true,4194304,unix,16384,2.362133945,316897,307,2095.2
gcp_amd_remote,true,4194304,unix,32768,3.035179846,219766,325,2261.1
gcp_amd_remote,true,4194304,unix,65536,7.427696126,254861,46613,2094.1
gcp_amd_remote,true,4194304,unix,131072,8.051094952,166343,78002,2125.3
gcp_amd_remote,true,4194304,unix,262144,4.377020651,45918,45222,2127.5
gcp_amd_remote,true,4194304,unix,524288,3.375808127,35989,35567,2218.9
gcp_amd_remote,true,4194304,unix,1048576,8.639481831,89351,88760,2197.2
gcp_amd_remote,true,4194304,unix,2097152,7.741814978,74277,73886,2106.2
gcp_amd_remote,true,4194304,unix,4194304,8.267369813,85205,85205,2211.8
gcp_amd_remote,true,4194304,unix,8388608,4.900223605,48126,48126,2120.7
gcp_amd_remote,true,4194304,unix,16777216,4.515361849,50152,50152,2251.1
gcp_amd_remote,true,4194304,TCP,1,2.180295622,7315288,0,3.2
gcp_amd_remote,true,4194304,TCP,2,2.035856533,6722463,0,6.3
gcp_amd_remote,true,4194304,TCP,4,2.056096352,6602840,1,12.3
gcp_amd_remote,true,4194304,TCP,8,2.103757217,6506181,0,23.6
gcp_amd_remote,true,4194304,TCP,16,2.094417019,6263703,1,45.6
gcp_amd_remote,true,4194304,TCP,32,2.042316583,6343367,0,94.8
gcp_amd_remote,true,4194304,TCP,64,1.816916273,5494506,0,184.6
gcp_amd_remote,true,4194304,TCP,128,2.083851329,5648122,0,330.9
gcp_amd_remote,true,4194304,TCP,256,1.8162830030000001,4368720,0,587.2
gcp_amd_remote,true,4194304,TCP,512,2.177556781,4058442,0,910
gcp_amd_remote,true,4194304,TCP,1024,2.256255034,3004808,0,1300.6
gcp_amd_remote,true,4194304,TCP,2048,2.8529017530000003,1791779,6512,1224.5
gcp_amd_remote,true,4194304,TCP,4096,2.08679699,870770,2585,1627.6
gcp_amd_remote,true,4194304,TCP,8192,1.5985994510000001,298600,3904,1452.2
gcp_amd_remote,true,4194304,TCP,16384,3.196793523,261431,11779,1263.6
gcp_amd_remote,true,4194304,TCP,32768,2.752684861,114431,11022,1277.1
gcp_amd_remote,true,4194304,TCP,65536,2.381392643,48467,11942,1235.1
gcp_amd_remote,true,4194304,TCP,131072,2.167027752,29117,11692,1511.7
gcp_amd_remote,true,4194304,TCP,262144,2.614706793,20632,19123,1204.8
gcp_amd_remote,true,4194304,TCP,524288,2.285388342,18239,18135,1406.9
gcp_amd_remote,true,4194304,TCP,1048576,2.602650794,18196,18186,1269.1
gcp_amd_remote,true,4194304,TCP,2097152,1.770382166,12539,12539,1090.8
gcp_amd_remote,true,4194304,TCP,4194304,2.031292854,15948,15948,1335.3
gcp_amd_remote,true,4194304,TCP,8388608,2.277313803,16933,16933,1484.4
gcp_amd_remote,true,4194304,TCP,16777216,2.117385706,15604,15604,1396.3
gcp_amd_remote,true,8388608,unix,1,1.929376483,7830853,0,3.9
gcp_amd_remote,true,8388608,unix,2,2.052705732,8285004,0,7.7
gcp_amd_remote,true,8388608,unix,4,2.043211813,8428150,0,15.7
gcp_amd_remote,true,8388608,unix,8,1.987210478,8220305,0,31.6
gcp_amd_remote,true,8388608,unix,16,2.060258631,8386097,1,62.1
gcp_amd_remote,true,8388608,unix,32,2.100006518,8316009,0,120.8
gcp_amd_remote,true,8388608,unix,64,2.232384897,8347246,0,228.2
gcp_amd_remote,true,8388608,unix,128,2.430715209,8045057,8,404
gcp_amd_remote,true,8388608,unix,256,2.473136536,6887164,224,679.9
gcp_amd_remote,true,8388608,unix,512,3.430151042,7374796,340,1049.8
gcp_amd_remote,true,8388608,unix,1024,3.961533507,5778973,590,1424.5
gcp_amd_remote,true,8388608,unix,2048,5.467354746,4859735,1272,1735.8
gcp_amd_remote,true,8388608,unix,4096,1.309814706,592475,326,1766.4
gcp_amd_remote,true,8388608,unix,8192,2.923431716,760275,706,2030.9
gcp_amd_remote,true,8388608,unix,16384,6.00212549,790192,1665,2055.1
gcp_amd_remote,true,8388608,unix,32768,4.910025314,328738,1887,2086.9
gcp_amd_remote,true,8388608,unix,65536,5.355225476,186545,27767,2135.6
gcp_amd_remote,true,8388608,unix,131072,7.129787882,142246,61662,2072.9
gcp_amd_remote,true,8388608,unix,262144,6.642637624,69474,68369,2105.2
gcp_amd_remote,true,8388608,unix,524288,6.015231109,63710,63592,2165.9
gcp_amd_remote,true,8388608,unix,1048576,2.169985402,22881,22866,2169
gcp_amd_remote,true,8388608,unix,2097152,6.431939783,69466,69451,2215.7
gcp_amd_remote,true,8388608,unix,4194304,5.009803636,54140,54140,2173.3
gcp_amd_remote,true,8388608,unix,8388608,2.101778187,21822,21822,2118.7
gcp_amd_remote,true,8388608,unix,16777216,5.217765807,53925,53925,2129.3
gcp_amd_remote,true,8388608,TCP,1,1.7365234489999999,5856515,0,3.2
gcp_amd_remote,true,8388608,TCP,2,2.07763306,6930007,1,6.4
gcp_amd_remote,true,8388608,TCP,4,2.130041155,6939626,0,12.4
gcp_amd_remote,true,8388608,TCP,8,2.203018839,6807353,1,23.6
gcp_amd_remote,true,8388608,TCP,16,2.127120506,6459949,1,46.3
gcp_amd_remote,true,8388608,TCP,32,2.014420985,6437078,0,97.5
gcp_amd_remote,true,8388608,TCP,64,2.030635194,6133088,0,184.3
gcp_amd_remote,true,8388608,TCP,128,2.063066071,5474953,0,323.9
gcp_amd_remote,true,8388608,TCP,256,1.946627222,4630702,0,580.8
gcp_amd_remote,true,8388608,TCP,512,1.814302542,3367627,0,906.3
gcp_amd_remote,true,8388608,TCP,1024,2.063532041,2712968,0,1283.9
gcp_amd_remote,true,8388608,TCP,2048,2.477294735,1695488,4672,1334.9
gcp_amd_remote,true,8388608,TCP,4096,3.11943474,928875,11069,1156.5
gcp_amd_remote,true,8388608,TCP,8192,1.745253419,276217,6507,1226.5
gcp_amd_remote,true,8388608,TCP,16384,1.970642829,167956,7778,1317.3
gcp_amd_remote,true,8388608,TCP,32768,1.836895291,68619,9222,1143
gcp_amd_remote,true,8388608,TCP,65536,2.5480098890000002,63060,11084,1514.9
gcp_amd_remote,true,8388608,TCP,131072,2.119168486,33210,6191,1863.6
gcp_amd_remote,true,8388608,TCP,262144,2.806727227,24889,17806,1573.2
gcp_amd_remote,true,8388608,TCP,524288,1.6716621649999999,14095,14007,1301.9
gcp_amd_remote,true,8388608,TCP,1048576,2.878314451,22450,22434,1384.1
gcp_amd_remote,true,8388608,TCP,2097152,1.751812538,13875,13875,1240
gcp_amd_remote,true,8388608,TCP,4194304,1.711897851,13676,13676,1263.4
gcp_amd_remote,true,8388608,TCP,8388608,1.787369115,13168,13168,1275
gcp_amd_remote,true,8388608,TCP,16777216,1.8209084629999999,13410,13410,1380.2
gcp_amd_remote,true,16777216,unix,1,1.713708162,6942034,0,3.9
gcp_amd_remote,true,16777216,unix,2,2.062604932,8364701,0,7.7
gcp_amd_remote,true,16777216,unix,4,1.9450875619999999,8068095,0,15.8
gcp_amd_remote,true,16777216,unix,8,1.73223772,7178752,1,31.6
gcp_amd_remote,true,16777216,unix,16,2.007112976,8166599,0,62.1
gcp_amd_remote,true,16777216,unix,32,1.946246221,7710101,1,120.9
gcp_amd_remote,true,16777216,unix,64,1.971968459,7270085,1,225
gcp_amd_remote,true,16777216,unix,128,2.464626716,8071035,19,399.7
gcp_amd_remote,true,16777216,unix,256,2.617872583,7057235,138,658.1
gcp_amd_remote,true,16777216,unix,512,3.020325128,6088432,315,984.3
gcp_amd_remote,true,16777216,unix,1024,4.336613464,5879283,790,1323.9
gcp_amd_remote,true,16777216,unix,2048,3.297959174,2774689,810,1643
gcp_amd_remote,true,16777216,unix,4096,4.472890042,1972533,1630,1722
gcp_amd_remote,true,16777216,unix,16384,2.243786926,258870,2288,1794.9
gcp_amd_remote,true,16777216,unix,32768,2.613838343,170189,1012,2029.2
gcp_amd_remote,true,16777216,unix,65536,4.242045602,135707,24412,1950.6
gcp_amd_remote,true,16777216,unix,131072,3.8967047519999998,76316,31446,2035.4
gcp_amd_remote,true,16777216,unix,262144,3.650581334,36253,35823,2033
gcp_amd_remote,true,16777216,unix,524288,6.289244435,61667,61617,2027.4
gcp_amd_remote,true,16777216,unix,1048576,4.563216294,44605,44579,2030.8
gcp_amd_remote,true,16777216,unix,2097152,4.060606978,40698,40693,2093.2
gcp_amd_remote,true,16777216,unix,4194304,5.065573381,49078,49078,2023.3
gcp_amd_remote,true,16777216,unix,8388608,3.623601716,35615,35615,2043.1
gcp_amd_remote,true,16777216,unix,16777216,3.938924618,38393,38393,2004.6
gcp_amd_remote,true,16777216,TCP,1,1.651919707,5453900,0,3.1
gcp_amd_remote,true,16777216,TCP,2,2.083250169,6747638,0,6.2
gcp_amd_remote,true,16777216,TCP,4,2.151288114,6901311,0,12.2
gcp_amd_remote,true,16777216,TCP,8,1.949248501,6033183,0,23.6
gcp_amd_remote,true,16777216,TCP,16,2.284333342,6837608,1,45.7
gcp_amd_remote,true,16777216,TCP,32,2.06794239,6464125,0,95.4
gcp_amd_remote,true,16777216,TCP,64,1.087689377,3268455,0,183.4
gcp_amd_remote,true,16777216,TCP,128,2.111385657,5630790,1,325.5
gcp_amd_remote,true,16777216,TCP,256,2.045901222,4868550,1,581
gcp_amd_remote,true,16777216,TCP,512,1.887787097,3554924,0,919.5
gcp_amd_remote,true,16777216,TCP,1024,2.020931095,2730768,32,1319.6
gcp_amd_remote,true,16777216,TCP,2048,3.471838619,1823709,9748,1023.3
gcp_amd_remote,true,16777216,TCP,4096,2.224379067,711755,5053,1245.7
gcp_amd_remote,true,16777216,TCP,8192,1.172197888,195313,3585,1292.7
gcp_amd_remote,true,16777216,TCP,16384,2.0743045,192081,7612,1429.5
gcp_amd_remote,true,16777216,TCP,32768,3.34897589,111119,14284,1013.7
gcp_amd_remote,true,16777216,TCP,65536,1.9768601590000001,30528,10523,927.2
gcp_amd_remote,true,16777216,TCP,131072,1.826931152,22798,9750,1385.9
gcp_amd_remote,true,16777216,TCP,262144,2.30023856,16843,13771,1271.9
gcp_amd_remote,true,16777216,TCP,524288,1.85069945,13144,13135,978.2
gcp_amd_remote,true,16777216,TCP,1048576,1.524980408,10055,10048,1234.4
gcp_amd_remote,true,16777216,TCP,2097152,2.092390858,15173,15170,1527.4
gcp_amd_remote,true,16777216,TCP,4194304,1.934762943,15283,15283,1500.3
gcp_amd_remote,true,16777216,TCP,8388608,1.8081747529999999,15110,15110,1534.1
gcp_amd_remote,true,16777216,TCP,16777216,2.203676089,15758,15758,1468.1
gcp_amd_remote,true,0,file_/dev/zero,1,1.974210979,11869436,0,5.7
gcp_amd_remote,true,0,file_/dev/zero,2,1.881953517,11331445,0,11.5
gcp_amd_remote,true,0,file_/dev/zero,4,1.815831712,10706638,0,22.5
